ID,age,Education,education_level,Marital_Status,Income,Kidhome,Teenhome,household_size,Dt_Customer,tenure_days,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,total_spend,campaign_type,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumDealsPurchases,total_purchases,dominant_channel,ch_catalog,ch_deals,ch_store,ch_web,AcceptedCmp1,AcceptedCmp2,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,Response,campaign_acceptance_count,engagement_rate,NumWebVisitsMonth,Complain
9197,71,Graduation,2,Married,39722.0,0,1,2,2014-02-24,3598,92,32,0,5,2,0,8,47,low_value,2,0,3,2,7,store,False,False,True,False,0,0,0,0,0,0,0,0.0,5,0
10832,66,Graduation,2,Together,46610.0,0,0,1,2013-07-18,3819,4,288,10,30,4,10,125,467,mid_value,6,1,6,1,14,web,False,False,False,True,0,0,0,0,0,0,0,0.0,6,0
6421,63,Graduation,2,Together,88347.0,0,0,1,2013-07-03,3834,32,1050,178,555,77,138,118,2116,high_value,4,7,9,1,21,store,False,False,True,False,1,0,0,0,0,0,1,0.16666666666666666,1,0
4207,43,Phd,4,Married,87171.0,0,0,1,2013-05-01,3897,27,1001,44,107,58,44,44,1298,high_value,6,7,11,1,25,store,False,False,True,False,0,0,1,0,1,0,2,0.3333333333333333,2,0
577,48,2N Cycle,1,Together,26907.0,1,1,3,2013-08-20,3786,10,9,1,7,0,3,2,22,low_value,1,0,3,2,6,store,False,False,True,False,0,0,0,0,0,0,0,0.0,7,0
10855,56,Master,3,Single,50014.0,1,0,2,2014-01-22,3631,9,234,14,77,19,10,42,396,mid_value,4,1,8,2,15,store,False,False,True,False,0,0,0,0,0,0,0,0.0,5,0
3081,46,Phd,4,Married,41014.0,1,0,2,2013-04-22,3906,65,7,2,6,2,0,3,20,low_value,1,0,2,1,4,store,False,False,True,False,0,0,0,0,0,0,0,0.0,7,0
3535,59,Graduation,2,Single,66294.0,0,0,1,2014-03-17,3577,68,251,108,334,65,92,117,967,high_value,4,3,5,1,13,store,False,False,True,False,0,0,0,0,0,0,0,0.0,2,0
247,53,Graduation,2,Married,36715.0,1,0,2,2012-11-17,4062,16,172,10,125,21,13,16,357,mid_value,7,2,4,6,19,web,False,False,False,True,0,0,0,0,0,1,1,0.16666666666666666,9,0
8707,68,Graduation,2,Married,79456.0,0,0,1,2012-08-22,4149,12,565,42,548,64,83,99,1401,high_value,5,6,4,1,16,catalog,True,False,False,False,0,0,0,0,0,1,1,0.16666666666666666,3,0
9523,42,Graduation,2,Together,40479.0,1,0,2,2013-08-17,3789,95,5,0,8,2,0,0,15,low_value,0,0,3,1,4,store,False,False,True,False,0,0,0,0,0,0,0,0.0,4,0
6072,54,Master,3,Single,75345.0,0,0,1,2013-02-02,3985,16,918,57,842,99,38,133,2087,high_value,5,8,6,1,20,catalog,True,False,False,False,1,0,0,0,0,1,2,0.3333333333333333,3,0
6295,47,Graduation,2,Married,54233.0,0,1,2,2013-02-04,3983,46,652,8,158,21,0,142,981,high_value,11,6,5,4,26,web,False,False,False,True,0,0,0,0,0,0,0,0.0,8,0
10914,54,Graduation,2,Single,24163.0,1,1,3,2013-10-12,3733,3,4,1,7,2,1,2,17,low_value,1,0,3,2,6,store,False,False,True,False,0,0,0,0,0,0,0,0.0,4,0
1509,66,Phd,4,Together,84460.0,0,0,1,2013-01-04,4014,80,152,27,103,106,54,81,523,mid_value,9,9,4,0,22,web,False,False,False,True,1,1,0,1,1,1,5,0.8333333333333334,5,0
5577,41,Graduation,2,Together,43776.0,1,0,2,2014-05-03,3530,77,8,0,9,2,1,3,23,low_value,1,0,2,1,4,store,False,False,True,False,0,0,0,0,0,0,0,0.0,6,0
7348,66,Phd,4,Single,71691.0,0,0,1,2014-03-17,3577,0,336,130,411,240,32,43,1192,high_value,4,7,5,1,17,catalog,True,False,False,False,0,0,0,0,0,1,1,0.16666666666666666,2,0
1127,51,Phd,4,Married,85844.0,0,0,1,2014-05-29,3504,62,938,19,843,25,95,38,1958,high_value,6,6,7,1,20,store,False,False,True,False,0,0,0,0,1,0,1,0.16666666666666666,2,0
1833,50,Phd,4,Single,39190.0,1,0,2,2014-04-26,3537,91,68,8,18,19,8,12,133,mid_value,2,1,4,2,9,store,False,False,True,False,0,0,0,0,0,0,0,0.0,5,0
4944,65,Graduation,2,Together,71367.0,0,0,1,2013-08-23,3783,24,227,23,389,42,21,75,777,mid_value,4,5,7,1,17,store,False,False,True,False,0,0,0,0,0,0,0,0.0,2,0
9080,52,Phd,4,Single,38578.0,1,1,3,2013-06-22,3845,2,38,4,22,3,3,3,73,low_value,3,0,3,3,9,web,False,False,False,True,0,0,0,0,0,0,0,0.0,8,0
6466,59,Phd,4,Married,57236.0,1,1,3,2014-03-12,3582,22,105,0,9,2,1,4,121,mid_value,2,1,4,3,10,store,False,False,True,False,0,0,0,0,0,0,0,0.0,3,0
9964,45,Graduation,2,Single,61825.0,0,1,2,2013-08-07,3799,56,162,50,100,55,30,27,424,mid_value,4,2,8,1,15,store,False,False,True,False,0,0,0,0,0,0,0,0.0,4,0
4790,66,Graduation,2,Divorced,79803.0,0,1,2,2014-06-02,3500,54,574,8,216,21,16,33,868,high_value,4,3,5,1,13,store,False,False,True,False,0,0,0,0,0,0,0,0.0,1,0
10245,38,2N Cycle,1,Single,80910.0,0,0,1,2012-10-31,4079,71,160,80,369,67,39,41,756,mid_value,3,3,8,1,15,store,False,False,True,False,0,0,0,0,0,0,0,0.0,1,0
1109,42,Master,3,Together,27590.0,1,0,2,2013-04-23,3905,38,6,0,5,0,0,1,12,low_value,1,0,2,1,4,store,False,False,True,False,0,0,0,0,0,0,0,0.0,7,0
6001,45,Graduation,2,Married,56775.0,0,1,2,2013-01-02,4016,62,614,35,160,58,35,35,937,high_value,5,8,10,2,25,store,False,False,True,False,0,0,0,0,0,0,0,0.0,5,0
5538,49,Graduation,2,Divorced,83829.0,0,0,1,2013-10-08,3737,78,897,161,430,186,161,27,1862,high_value,4,7,6,0,17,catalog,True,False,False,False,1,0,1,0,1,1,4,0.6666666666666666,1,0
10552,45,2N Cycle,1,Married,54210.0,0,1,2,2013-05-20,3878,18,70,54,109,80,9,45,367,mid_value,4,1,7,2,14,store,False,False,True,False,0,0,0,0,0,0,0,0.0,5,0
1545,38,Graduation,2,Married,38508.0,1,0,2,2013-08-02,3804,95,120,19,206,25,19,54,443,mid_value,7,2,5,6,20,web,False,False,False,True,0,0,0,0,0,0,0,0.0,8,0
7409,54,Graduation,2,Together,53187.0,1,0,2,2013-10-26,3719,66,211,2,30,7,7,10,267,mid_value,4,1,6,2,13,store,False,False,True,False,0,0,0,0,0,0,0,0.0,5,0
4444,52,Graduation,2,Married,30023.0,1,0,2,2014-03-24,3570,28,11,0,16,7,6,21,61,low_value,2,0,3,1,6,store,False,False,True,False,0,0,0,0,0,0,0,0.0,8,0
146,64,Phd,4,Single,76045.0,0,0,1,2013-11-15,3699,78,760,53,400,17,93,0,1323,high_value,4,5,11,1,21,store,False,False,True,False,1,0,0,0,0,0,1,0.16666666666666666,2,0
6271,72,Phd,4,Married,50870.0,0,1,2,2014-06-19,3483,13,53,0,8,0,0,2,63,low_value,2,0,3,1,6,store,False,False,True,False,0,0,0,0,0,0,0,0.0,5,0
10065,54,2N Cycle,1,Married,15315.0,0,0,1,2013-08-03,3803,27,7,4,13,15,8,17,64,low_value,2,0,4,2,8,store,False,False,True,False,0,0,0,0,0,0,0,0.0,5,0
4741,50,2N Cycle,1,Married,65463.0,1,0,2,2014-01-30,3623,17,391,32,70,21,32,16,562,mid_value,6,2,9,2,19,store,False,False,True,False,0,0,0,1,0,0,1,0.16666666666666666,5,0
246,59,Graduation,2,Married,66480.0,1,1,3,2014-05-31,3502,71,199,9,57,20,21,6,312,mid_value,4,1,7,7,19,store,False,False,True,False,0,0,0,0,0,0,0,0.0,4,0
375,70,Graduation,2,Divorced,76773.0,0,0,1,2013-02-25,3962,79,516,56,449,86,33,16,1156,high_value,2,2,11,1,16,store,False,False,True,False,0,0,0,0,0,0,0,0.0,1,0
1524,41,2N Cycle,1,Single,81698.0,0,0,1,2013-03-01,3958,1,709,45,115,30,160,45,1104,high_value,8,2,5,1,16,web,False,False,False,True,1,0,0,0,0,1,2,0.3333333333333333,5,0
10022,51,Phd,4,Single,54466.0,1,1,3,2014-02-09,3613,78,12,0,4,0,0,0,16,low_value,1,0,2,1,4,store,False,False,True,False,0,0,0,0,0,0,0,0.0,5,0
7451,64,Master,3,Single,98777.0,0,0,1,2014-02-17,3605,23,1000,19,711,125,115,38,2008,high_value,4,6,9,0,19,store,False,False,True,False,0,0,0,1,0,0,1,0.16666666666666666,1,0
11010,40,Phd,4,Single,16269.0,1,0,2,2013-08-30,3776,75,19,3,18,3,1,0,44,low_value,3,0,3,3,9,web,False,False,False,True,0,0,0,0,0,0,0,0.0,8,0
4356,53,Graduation,2,Together,71819.0,0,1,2,2013-08-28,3778,70,1224,28,140,0,14,168,1574,high_value,3,3,5,3,14,store,False,False,True,False,0,0,0,1,1,0,2,0.3333333333333333,6,0
3885,41,Phd,4,Married,33569.0,1,0,2,2013-10-16,3729,10,16,2,18,3,0,24,63,low_value,1,1,2,1,5,store,False,False,True,False,0,0,1,0,0,1,2,0.3333333333333333,8,0
1175,41,Master,3,Married,36262.0,0,0,1,2013-09-20,3755,24,88,39,54,64,28,153,426,mid_value,3,5,3,1,12,catalog,True,False,False,False,0,0,1,0,0,1,2,0.3333333333333333,6,0
880,58,Basic,0,Together,22634.0,0,0,1,2013-01-16,4002,47,2,23,11,8,6,46,96,low_value,2,1,2,1,6,web,False,False,False,True,0,0,0,0,0,0,0,0.0,8,0
2320,46,2N Cycle,1,Married,47025.0,0,1,2,2013-09-12,3763,98,508,11,59,23,5,29,635,mid_value,11,1,6,5,23,web,False,False,False,True,0,0,0,0,0,0,0,0.0,9,0
850,56,Graduation,2,Single,70566.0,0,1,2,2013-10-06,3739,4,381,28,215,84,28,21,757,mid_value,6,5,9,2,22,store,False,False,True,False,0,0,0,0,0,0,0,0.0,3,0
4713,45,Phd,4,Married,31605.0,1,0,2,2012-11-22,4057,15,74,0,42,2,1,6,125,mid_value,2,1,4,2,9,store,False,False,True,False,0,0,0,0,0,0,0,0.0,7,0
675,51,Master,3,Divorced,52034.0,1,1,3,2013-05-17,3881,67,146,0,93,7,13,73,332,mid_value,4,2,5,5,16,store,False,False,True,False,0,0,0,0,0,0,0,0.0,7,0
5025,45,Graduation,2,Single,48526.0,1,0,2,2013-12-24,3660,32,23,17,23,43,20,9,135,mid_value,2,1,4,1,8,store,False,False,True,False,0,0,0,0,0,0,0,0.0,3,0
2308,70,Graduation,2,Married,46734.0,0,1,2,2012-11-18,4061,40,110,5,137,26,23,29,330,mid_value,6,1,5,2,14,web,False,False,False,True,0,0,0,0,0,0,0,0.0,7,0
5995,62,Graduation,2,Divorced,39552.0,1,1,3,2012-12-18,4031,54,165,3,147,4,24,41,384,mid_value,6,2,5,7,20,deals,False,True,False,False,0,0,0,0,0,1,1,0.16666666666666666,8,0
6749,58,Graduation,2,Single,86358.0,1,1,3,2012-08-08,4163,78,957,47,494,82,47,95,1722,high_value,5,3,6,4,18,store,False,False,True,False,0,0,0,0,0,0,0,0.0,8,0
1010,47,Graduation,2,Together,46931.0,2,1,4,2014-04-24,3539,94,41,0,17,3,1,16,78,low_value,1,1,3,2,7,store,False,False,True,False,0,0,0,0,0,0,0,0.0,3,0
8977,39,Basic,0,Single,16581.0,0,0,1,2013-01-12,4006,51,1,3,4,2,3,11,24,low_value,0,0,3,1,4,store,False,False,True,False,0,0,0,0,0,0,0,0.0,4,0
4756,72,2N Cycle,1,Divorced,63998.0,0,0,1,2013-12-20,3664,42,176,29,818,0,33,112,1168,high_value,7,6,11,1,25,store,False,False,True,False,0,0,0,0,0,1,1,0.16666666666666666,4,0
3412,73,Master,3,Married,67381.0,0,1,2,2013-01-15,4003,67,815,8,53,11,0,70,957,high_value,2,2,9,4,17,store,False,False,True,False,0,0,0,1,0,0,1,0.16666666666666666,7,0
606,57,Graduation,2,Single,25930.0,1,1,3,2013-10-10,3735,87,6,1,2,2,0,4,15,low_value,1,0,2,1,4,store,False,False,True,False,0,0,0,0,0,0,0,0.0,7,0
5961,46,Graduation,2,Married,42693.0,1,0,2,2014-06-07,3495,29,8,4,20,6,3,16,57,low_value,1,0,3,1,5,store,False,False,True,False,0,0,0,0,0,0,0,0.0,5,0
2975,48,Graduation,2,Together,85606.0,0,1,2,2012-11-12,4067,89,717,42,864,219,30,84,1956,high_value,6,7,9,2,24,store,False,False,True,False,1,0,0,0,0,0,1,0.16666666666666666,3,0
2894,39,Graduation,2,Single,72903.0,0,0,1,2013-10-29,3716,74,1067,138,750,0,19,39,2013,high_value,7,5,8,1,21,store,False,False,True,False,1,0,0,1,1,1,4,0.6666666666666666,4,0
7613,50,2N Cycle,1,Together,49669.0,1,0,2,2014-05-24,3509,97,166,5,107,11,8,29,326,mid_value,5,1,6,2,14,store,False,False,True,False,0,0,0,0,0,0,0,0.0,6,0
10542,56,Phd,4,Married,36778.0,1,1,3,2012-08-05,4166,63,29,4,34,2,4,4,77,low_value,3,0,3,3,9,web,False,False,False,True,0,0,0,0,0,0,0,0.0,9,0
8015,62,Phd,4,Divorced,85696.0,0,0,1,2013-05-03,3895,88,714,76,395,116,0,12,1313,high_value,4,6,9,1,20,store,False,False,True,False,0,0,0,0,0,1,1,0.16666666666666666,1,0
10617,35,Master,3,Divorced,10979.0,0,0,1,2014-05-22,3511,34,8,4,10,2,2,4,30,low_value,3,0,3,2,8,web,False,False,False,True,0,0,0,0,0,0,0,0.0,5,0
11166,63,Graduation,2,Married,49678.0,0,1,2,2013-02-02,3985,81,229,5,56,3,2,20,315,mid_value,6,2,4,2,14,web,False,False,False,True,0,0,0,0,0,0,0,0.0,7,0
849,71,Master,3,Together,56129.0,0,1,2,2013-06-20,3847,65,320,48,133,39,72,48,660,mid_value,6,2,10,4,22,store,False,False,True,False,0,0,0,0,0,0,0,0.0,4,0
523,35,Graduation,2,Married,37155.0,1,0,2,2013-01-31,3987,51,23,0,26,7,15,3,74,low_value,2,0,4,1,7,store,False,False,True,False,0,0,0,0,0,0,0,0.0,5,0
4066,46,2N Cycle,1,Divorced,21282.0,1,0,2,2014-05-11,3522,76,1,5,8,4,8,20,46,low_value,2,1,2,2,7,web,False,False,False,True,0,0,0,0,0,0,0,0.0,6,0
8414,62,Phd,4,Single,33419.0,0,1,2,2013-08-17,3789,76,56,0,12,0,0,18,86,low_value,2,0,4,2,8,store,False,False,True,False,0,0,0,0,0,0,0,0.0,7,0
819,79,Graduation,2,Widow,63285.0,0,0,1,2013-11-05,3709,84,508,124,249,50,38,134,1103,high_value,6,5,13,1,25,store,False,False,True,False,0,0,0,0,0,0,0,0.0,3,0
4961,50,Master,3,Together,21255.0,1,0,2,2014-01-21,3632,56,29,0,25,2,2,3,61,low_value,2,1,4,4,11,store,False,False,True,False,0,0,0,0,0,0,0,0.0,4,0
749,43,Graduation,2,Together,42162.0,1,0,2,2013-11-19,3695,31,46,7,59,2,4,27,145,mid_value,3,1,3,2,9,web,False,False,False,True,0,0,1,0,0,1,2,0.3333333333333333,6,0
5430,68,Graduation,2,Together,54450.0,1,1,3,2012-09-14,4126,0,454,0,171,8,19,32,684,mid_value,9,2,8,12,31,deals,False,True,False,False,0,0,0,0,0,0,0,0.0,8,0
7755,70,Phd,4,Married,57744.0,0,1,2,2013-11-12,3702,91,350,3,39,0,0,19,411,mid_value,9,1,4,2,16,web,False,False,False,True,0,0,0,0,0,0,0,0.0,8,0
10525,38,Graduation,2,Single,26576.0,1,0,2,2012-10-13,4097,40,10,0,8,0,0,9,27,low_value,1,0,2,1,4,store,False,False,True,False,0,0,1,0,0,1,2,0.3333333333333333,9,0
1453,81,Phd,4,Widow,57513.0,0,0,1,2013-07-06,3831,59,735,40,183,52,20,30,1060,high_value,9,3,13,2,27,store,False,False,True,False,0,0,0,0,0,0,0,0.0,6,0
8310,60,Graduation,2,Together,68142.0,0,1,2,2012-08-29,4142,96,897,126,196,91,112,37,1459,high_value,10,4,7,3,24,web,False,False,False,True,0,0,0,0,0,0,0,0.0,6,0
10710,45,Graduation,2,Married,7500.0,0,1,2,2012-08-29,4142,61,5,2,3,3,0,5,18,low_value,1,0,2,1,4,store,False,False,True,False,0,0,0,0,0,0,0,0.0,8,0
5031,50,Graduation,2,Together,83145.0,0,0,1,2012-09-22,4118,14,777,35,731,39,137,114,1833,high_value,5,9,11,1,26,store,False,False,True,False,0,0,0,0,1,1,2,0.3333333333333333,2,0
2613,64,Master,3,Married,54197.0,0,1,2,2014-04-03,3560,16,162,6,37,6,13,13,237,mid_value,1,3,6,2,12,store,False,False,True,False,0,0,0,0,0,0,0,0.0,1,0
213,61,Phd,4,Single,23091.0,1,1,3,2014-05-28,3505,98,35,0,11,0,0,2,48,low_value,2,1,3,4,10,deals,False,True,False,False,0,0,0,0,0,0,0,0.0,7,0
967,48,Graduation,2,Married,46049.0,1,1,3,2013-07-21,3816,11,342,9,112,19,14,19,515,mid_value,5,2,9,10,26,deals,False,True,False,False,0,0,0,0,0,1,1,0.16666666666666666,7,0
1077,50,Graduation,2,Together,56715.0,0,0,1,2012-12-05,4044,52,258,105,239,237,172,9,1020,high_value,7,3,4,1,15,web,False,False,False,True,0,0,0,0,0,0,0,0.0,4,0
7959,63,Graduation,2,Married,79410.0,0,0,1,2014-05-29,3504,19,658,80,483,123,13,13,1370,high_value,3,2,5,1,11,store,False,False,True,False,0,0,0,0,0,0,0,0.0,1,0
640,73,Graduation,2,Married,57304.0,0,1,2,2013-03-11,3948,61,356,80,329,138,17,106,1026,high_value,7,6,10,2,25,store,False,False,True,False,0,0,0,0,0,0,0,0.0,5,0
4252,59,Graduation,2,Married,44375.0,0,1,2,2014-03-23,3571,73,213,5,28,7,7,41,301,mid_value,4,1,6,1,12,store,False,False,True,False,0,0,0,0,0,0,0,0.0,5,0
8432,68,Graduation,2,Together,54450.0,1,1,3,2012-09-14,4126,0,454,0,171,8,19,32,684,mid_value,9,2,8,12,31,deals,False,True,False,False,0,0,0,0,0,0,0,0.0,8,0
6218,59,Graduation,2,Married,59594.0,0,1,2,2012-10-20,4090,74,457,4,29,0,0,9,499,mid_value,8,1,7,1,17,web,False,False,False,True,0,0,0,1,0,0,1,0.16666666666666666,7,0
6905,30,Graduation,2,Together,80685.0,0,0,1,2012-08-22,4149,55,241,45,604,34,26,54,1004,high_value,6,4,10,1,21,store,False,False,True,False,0,0,0,0,0,0,0,0.0,2,0
5922,50,Phd,4,Married,40344.0,0,1,2,2013-10-13,3732,48,210,0,6,0,0,2,218,mid_value,4,1,5,2,12,store,False,False,True,False,0,0,0,0,0,0,0,0.0,7,0
3598,52,Graduation,2,Married,62710.0,0,1,2,2013-05-23,3875,53,441,35,83,7,29,11,606,mid_value,4,2,12,4,22,store,False,False,True,False,0,0,0,0,0,0,0,0.0,4,0
6116,56,2N Cycle,1,Married,48985.0,0,1,2,2013-07-05,3832,13,19,13,18,10,7,8,75,low_value,1,1,3,1,6,store,False,False,True,False,0,0,0,0,0,0,0,0.0,3,0
6263,56,Graduation,2,Together,35322.0,1,2,4,2012-08-22,4149,34,28,9,37,12,7,13,106,low_value,2,0,4,3,9,store,False,False,True,False,0,0,0,0,0,0,0,0.0,8,0
10486,76,Graduation,2,Married,77142.0,0,0,1,2013-05-29,3869,54,476,75,162,29,151,97,990,high_value,4,4,8,1,17,store,False,False,True,False,0,0,0,0,0,0,0,0.0,2,0
2410,55,Graduation,2,Single,81657.0,0,0,1,2014-01-22,3631,69,364,40,425,158,60,50,1097,high_value,3,4,8,1,16,store,False,False,True,False,0,0,0,0,0,0,0,0.0,1,0
193,28,Basic,0,Married,14421.0,0,0,1,2014-02-17,3605,81,0,0,2,3,3,8,16,low_value,1,0,2,1,4,store,False,False,True,False,0,0,1,0,0,0,1,0.16666666666666666,5,0
3363,50,2N Cycle,1,Married,20130.0,0,0,1,2014-03-17,3577,99,0,6,3,7,6,12,34,low_value,1,0,3,1,5,store,False,False,True,False,0,0,0,0,0,0,0,0.0,8,0
8278,34,Phd,4,Married,74214.0,0,0,1,2012-08-26,4145,3,863,83,547,86,99,33,1711,high_value,8,2,5,1,16,web,False,False,False,True,0,0,0,0,0,0,0,0.0,5,0
10660,67,Master,3,Married,66726.0,1,1,3,2014-01-12,3641,61,349,7,35,0,0,47,438,mid_value,8,2,4,3,17,web,False,False,False,True,0,0,0,1,0,0,1,0.16666666666666666,7,0
8686,45,Basic,0,Together,23724.0,1,0,2,2013-01-08,4010,65,5,23,15,0,18,14,75,low_value,2,0,3,2,7,store,False,False,True,False,0,0,0,0,0,0,0,0.0,8,0
1604,64,Master,3,Married,47353.0,0,1,2,2013-11-13,3701,93,184,2,19,8,8,4,225,mid_value,2,2,6,3,13,store,False,False,True,False,0,0,0,0,0,0,0,0.0,5,0
5907,72,Master,3,Married,33444.0,1,1,3,2012-11-03,4076,24,8,0,8,0,0,2,18,low_value,1,0,2,1,4,store,False,False,True,False,0,0,0,0,0,0,0,0.0,8,0
10669,43,Graduation,2,Married,54386.0,0,1,2,2013-05-17,3881,8,277,21,64,62,21,25,470,mid_value,3,2,10,2,17,store,False,False,True,False,0,0,0,0,0,0,0,0.0,3,0
2918,43,Graduation,2,Divorced,28510.0,1,1,3,2013-04-13,3915,72,44,5,19,0,4,19,91,low_value,2,0,4,3,9,store,False,False,True,False,0,0,0,0,0,0,0,0.0,5,0
5735,33,Master,3,Single,90638.0,0,0,1,2014-02-13,3609,29,1156,120,915,94,144,96,2525,high_value,3,4,10,1,18,store,False,False,True,False,0,0,0,0,1,0,1,0.16666666666666666,1,0
359,74,Graduation,2,Together,48070.0,0,1,2,2013-01-13,4005,33,373,14,83,6,9,19,504,mid_value,8,2,6,3,19,web,False,False,False,True,0,0,0,0,0,0,0,0.0,7,1
8387,67,Graduation,2,Married,43140.0,0,1,2,2013-01-05,4013,68,134,8,76,6,0,11,235,mid_value,4,1,5,1,11,store,False,False,True,False,0,0,0,0,0,0,0,0.0,6,0
1829,63,Phd,4,Divorced,54959.0,0,1,2,2013-01-19,3999,55,1148,0,60,0,0,24,1232,high_value,9,5,4,3,21,web,False,False,False,True,0,0,0,1,0,1,2,0.3333333333333333,7,0
3839,66,Basic,0,Single,15056.0,1,1,3,2013-05-03,3895,76,6,12,3,21,6,40,88,low_value,2,2,3,5,12,deals,False,True,False,False,0,0,0,0,0,0,0,0.0,5,0
9392,53,Graduation,2,Single,26954.0,1,0,2,2014-05-08,3525,17,4,1,11,0,0,1,17,low_value,1,0,2,1,4,store,False,False,True,False,0,0,0,0,0,0,0,0.0,7,0
2292,39,Graduation,2,Single,22327.0,1,0,2,2013-08-02,3804,94,5,4,8,2,0,5,24,low_value,1,0,3,1,5,store,False,False,True,False,0,0,0,0,0,0,0,0.0,5,0
10466,59,Graduation,2,Married,44393.0,1,1,3,2013-08-22,3784,86,24,2,20,2,2,10,60,low_value,1,0,4,2,7,store,False,False,True,False,0,0,0,0,0,0,0,0.0,4,0
9855,72,Phd,4,Single,62000.0,0,1,2,2013-08-25,3781,25,899,0,101,0,0,20,1020,high_value,6,6,13,1,26,store,False,False,True,False,1,0,0,0,0,0,1,0.16666666666666666,4,0
4088,62,Phd,4,Together,31497.0,0,1,2,2012-12-06,4043,22,108,1,28,13,1,4,155,mid_value,3,1,4,2,10,store,False,False,True,False,0,0,0,0,0,0,0,0.0,8,0
5231,50,2N Cycle,1,Married,45894.0,0,2,3,2014-02-27,3595,15,27,2,7,0,2,13,51,low_value,1,0,3,1,5,store,False,False,True,False,0,0,0,0,0,0,0,0.0,5,0
590,54,Master,3,Divorced,78579.0,0,0,1,2012-12-22,4027,35,816,66,549,216,66,99,1812,high_value,5,6,4,1,16,catalog,True,False,False,False,0,0,0,0,0,1,1,0.16666666666666666,3,0
8732,55,Master,3,Widow,67369.0,0,1,2,2012-11-17,4062,81,1298,0,70,37,14,42,1461,high_value,7,4,10,4,25,store,False,False,True,False,0,0,0,1,1,1,3,0.5,4,0
2315,64,Graduation,2,Divorced,58401.0,0,1,2,2014-04-20,3543,55,10,0,11,17,29,29,96,low_value,1,2,2,1,6,catalog,True,False,False,False,0,0,0,0,0,0,0,0.0,4,0
3515,72,Graduation,2,Single,62307.0,0,1,2,2014-02-17,3605,94,87,13,34,10,6,10,160,mid_value,4,0,4,1,9,web,False,False,False,True,0,0,0,0,0,0,0,0.0,5,0
2245,55,Master,3,Married,43641.0,1,1,3,2013-04-22,3906,50,57,2,51,4,2,23,139,mid_value,2,1,4,3,10,store,False,False,True,False,0,0,0,0,0,0,0,0.0,6,0
6283,56,Master,3,Divorced,63841.0,0,1,2,2013-04-21,3907,64,635,15,100,20,7,131,908,high_value,9,3,9,1,22,web,False,False,False,True,0,0,0,0,0,0,0,0.0,6,0
2246,59,2N Cycle,1,Married,46891.0,0,1,2,2013-09-01,3774,91,43,12,23,29,15,61,183,mid_value,2,1,4,1,8,store,False,False,True,False,0,0,0,0,0,0,0,0.0,4,0
6606,55,Master,3,Married,70091.0,1,0,2,2013-03-31,3928,11,964,34,137,15,0,11,1161,high_value,5,2,10,2,19,store,False,False,True,False,0,0,0,1,0,0,1,0.16666666666666666,8,0
5545,52,Phd,4,Married,78075.0,0,0,1,2014-04-05,3558,72,572,8,259,34,35,80,988,high_value,3,5,5,1,14,catalog,True,False,False,False,0,0,0,0,0,0,0,0.0,1,0
7342,63,2N Cycle,1,Widow,59184.0,0,1,2,2012-09-09,4131,6,341,142,113,259,151,66,1072,high_value,6,6,12,3,27,store,False,False,True,False,0,0,0,0,0,0,0,0.0,5,0
837,47,Graduation,2,Married,54809.0,1,1,3,2013-09-11,3764,0,63,6,57,13,13,22,174,mid_value,2,1,5,4,12,store,False,False,True,False,0,0,0,0,0,0,0,0.0,4,0
9500,65,Graduation,2,Married,58113.0,0,1,2,2013-01-25,3993,66,221,104,169,102,78,84,758,mid_value,9,2,8,3,22,web,False,False,False,True,0,0,0,0,0,0,0,0.0,7,1
3602,66,Master,3,Married,51412.0,0,1,2,2013-12-31,3653,42,140,3,29,4,5,14,195,mid_value,3,2,4,2,11,store,False,False,True,False,0,0,0,0,0,0,0,0.0,4,0
234,45,Graduation,2,Divorced,15287.0,1,0,2,2012-10-10,4100,60,1,2,8,4,3,13,31,low_value,1,1,2,2,6,store,False,False,True,False,0,0,1,0,0,1,2,0.3333333333333333,7,0
2995,67,Master,3,Together,66636.0,0,0,1,2013-08-17,3789,64,291,10,689,84,10,0,1084,high_value,3,4,9,1,17,store,False,False,True,False,0,0,0,0,0,0,0,0.0,1,0
1118,68,Master,3,Married,50965.0,0,1,2,2013-02-20,3967,87,544,13,85,8,6,29,685,mid_value,10,4,5,3,22,web,False,False,False,True,0,0,1,0,0,0,1,0.16666666666666666,8,0
7789,59,Phd,4,Married,84618.0,0,0,1,2013-11-22,3692,96,684,100,801,21,66,0,1672,high_value,6,9,10,1,26,store,False,False,True,False,0,0,0,0,1,0,1,0.16666666666666666,2,0
3068,34,Graduation,2,Married,18351.0,0,0,1,2013-10-29,3716,1,1,12,9,0,14,7,43,low_value,2,0,3,1,6,store,False,False,True,False,0,0,0,0,0,0,0,0.0,7,0
8955,67,Phd,4,Together,40451.0,0,2,3,2014-02-16,3606,54,35,0,4,0,0,10,49,low_value,1,1,2,1,5,store,False,False,True,False,0,0,1,0,0,0,1,0.16666666666666666,5,0
945,59,Graduation,2,Together,36317.0,0,1,2,2013-05-22,3876,53,87,3,25,3,2,13,133,mid_value,3,0,4,2,9,store,False,False,True,False,0,0,0,0,0,0,0,0.0,7,0
