Campaign_ID,Channel_Used,Campaign_Goal,Customer_Segment,Target_Audience,gender,age_group,Duration,duration_days,Date,Clicks,Impressions,ctr,Conversion_Rate,Engagement_Score,engagement_tier,acquisition_cost,cost_per_click,ROI,Location,Language,Company
123321,Facebook,Brand Awareness,Home,Women 35-44,Women,35-44,30 Days,30,2022-05-13,19490,59251,0.3289395959561864,0.02,2,low,7481.19,0.38384761416110824,2.47,Austin,English,Furnish Fine
718691,Facebook,Product Launch,Fashion,Women 45-60,Women,45-60,30 Days,30,2022-09-13,11636,35987,0.32333898352182733,0.1,2,low,4582.92,0.39385699553111037,6.39,Austin,Spanish,Runway Rebels
790753,Facebook,Product Launch,Food,Men 45-60,Men,45-60,30 Days,30,2022-06-08,15260,46719,0.32663370363235517,0.06,8,high,5912.06,0.3874220183486239,7.63,Los Angeles,Spanish,Dine Divine
740895,Facebook,Brand Awareness,Food,Men 35-44,Men,35-44,45 Days,45,2022-10-04,28064,84645,0.33154941225116663,0.14,2,low,10628.18,0.3787122291904219,6.6,Las Vegas,Spanish,Gourmet Grove
893978,Facebook,Product Launch,Home,Women 25-34,Women,25-34,60 Days,60,2022-07-14,30313,91307,0.3319898802939534,0.06,7,high,11452.89,0.3778210668690001,7.34,Las Vegas,Spanish,Space Spruce
535157,Facebook,Market Expansion,Health,Men 25-34,Men,25-34,15 Days,15,2022-08-20,4083,13613,0.29993388672592375,0.04,3,mid,1635.84,0.4006465833945628,2.34,Miami,Spanish,Elixir Essence
884981,Facebook,Brand Awareness,Technology,Women 25-34,Women,25-34,15 Days,15,2022-07-03,5409,17540,0.30838084378563285,0.02,5,mid,2211.62,0.40887779626548343,4.72,New York,Spanish,Giga Geeks
518980,Facebook,Brand Awareness,Health,Women 45-60,Women,45-60,15 Days,15,2022-12-18,10310,32057,0.32161462395108714,0.13,6,mid,4098.07,0.3974849660523763,2.22,Las Vegas,Spanish,Heal Hub
642961,Facebook,Increase Sales,Fashion,Women 35-44,Women,35-44,15 Days,15,2022-01-27,3353,11451,0.29281285477250896,0.03,9,high,1269.47,0.3786072174172383,4.63,Miami,French,Chic Couture
191325,Facebook,Product Launch,Technology,Men 45-60,Men,45-60,60 Days,60,2022-06-04,32220,96958,0.3323088347531921,0.11,5,mid,12171.67,0.3777675356921167,6.55,Los Angeles,English,Innovate Infinity
763478,Facebook,Product Launch,Health,Women 45-60,Women,45-60,60 Days,60,2022-11-30,30410,91596,0.33200139744093626,0.11,5,mid,11489.14,0.3778079579085827,7.29,New York,English,Vital Vigor
649333,Facebook,Product Launch,Health,Women 45-60,Women,45-60,45 Days,45,2022-02-03,26545,80148,0.3311997804062484,0.13,10,high,10071.18,0.3794002637031456,0.05,Los Angeles,English,Heal Hub
266078,Facebook,Market Expansion,Health,Women 45-60,Women,45-60,45 Days,45,2022-12-17,21492,65179,0.3297381058316329,0.03,6,mid,8211.25,0.3820607667969477,0.64,Miami,French,Vigor Valley
522783,Facebook,Brand Awareness,Fashion,Women 45-60,Women,45-60,45 Days,45,2022-07-30,27654,83432,0.33145555662096077,0.04,8,high,10476.93,0.3788576697765242,6.87,New York,Spanish,Glam Garments
521791,Facebook,Increase Sales,Fashion,Men 35-44,Men,35-44,60 Days,60,2022-08-13,36233,108844,0.33288927272059093,0.12,2,low,13794.05,0.38070405431512705,3.98,Miami,English,Mode Maven
571212,Facebook,Increase Sales,Food,Men 18-24,Men,18-24,60 Days,60,2022-06-19,30886,93004,0.33209324330136336,0.11,3,mid,11663.64,0.3776351745127242,6.58,Miami,English,Savor Street
172746,Facebook,Product Launch,Health,Women 35-44,Women,35-44,30 Days,30,2022-06-07,16647,50830,0.3275034428487114,0.09,2,low,6425.77,0.386001681984742,5.27,Las Vegas,French,Aura Align
576338,Facebook,Market Expansion,Fashion,Men 35-44,Men,35-44,60 Days,60,2022-11-07,35579,106906,0.33280639066095447,0.09,3,mid,13501.15,0.37946963096208436,4.94,Austin,French,Glam Garments
752604,Facebook,Brand Awareness,Food,Women 18-24,Women,18-24,15 Days,15,2022-09-11,5520,17870,0.3088975937325126,0.04,9,high,2255.53,0.4086105072463769,2.5,Austin,Spanish,Feast Flavors
837276,Facebook,Increase Sales,Fashion,Women 18-24,Women,18-24,30 Days,30,2022-02-20,19355,58849,0.3288925895087427,0.11,9,high,7431.52,0.38395866701110826,2.67,Austin,French,Style Sphere
923651,Facebook,Product Launch,Health,Men 45-60,Men,45-60,15 Days,15,2022-01-19,9953,31000,0.32106451612903225,0.05,5,mid,3968.38,0.3987119461468904,4.63,Miami,Spanish,Wellness Waves
984556,Facebook,Brand Awareness,Food,Men 18-24,Men,18-24,60 Days,60,2022-11-04,35899,107854,0.33284810948133586,0.06,2,low,13638.33,0.37990835399314743,5.53,Los Angeles,English,Epicurean Edge
739875,Facebook,Market Expansion,Technology,All Ages,,,45 Days,45,2022-12-09,28602,86240,0.33165584415584415,0.14,9,high,10826.82,0.3785336689741976,5.16,Los Angeles,English,NexGen Nerds
782428,Facebook,Product Launch,Home,Women 25-34,Women,25-34,45 Days,45,2022-02-05,25629,77434,0.3309786398739572,0.08,2,low,9732.93,0.37976237855554257,7.28,New York,French,Decor Dreams
782263,Facebook,Product Launch,Health,Women 25-34,Women,25-34,30 Days,30,2022-09-12,11859,36647,0.32360084045078724,0.13,7,high,4663.76,0.3932675605025719,0.52,Los Angeles,Spanish,Well Wish
920927,Facebook,Increase Sales,Health,Women 18-24,Women,18-24,30 Days,30,2022-07-28,15087,46209,0.326494838667792,0.02,10,high,5850.46,0.38778153377079605,6.45,Las Vegas,French,Heal Hub
332986,Facebook,Market Expansion,Health,Men 25-34,Men,25-34,45 Days,45,2022-10-01,22375,67796,0.3300342203079828,0.05,6,mid,8531.75,0.3813072625698324,0.37,Austin,Spanish,Pulse Point
937860,Facebook,Product Launch,Technology,Women 18-24,Women,18-24,60 Days,60,2022-02-16,34236,102926,0.3326273244855527,0.02,1,low,12943.19,0.3780578922771352,4.49,New York,English,NexGen Nerds
916932,Facebook,Product Launch,Technology,Women 18-24,Women,18-24,45 Days,45,2022-09-11,24178,73135,0.3305941067888152,0.01,4,mid,9203.34,0.3806493506493507,0.34,Austin,English,Tech Titans
327207,Facebook,Increase Sales,Home,Women 18-24,Women,18-24,15 Days,15,2022-02-14,5113,16665,0.3068106810681068,0.06,7,high,2089.79,0.40872090749070994,5.54,Las Vegas,French,Dwell Delight
946414,Facebook,Increase Sales,Technology,Men 45-60,Men,45-60,45 Days,45,2022-11-05,22487,68126,0.3300795584651968,0.08,7,high,8572.72,0.38123004402543686,0.18,Los Angeles,French,Gadget Giants
911225,Facebook,Market Expansion,Home,Men 45-60,Men,45-60,15 Days,15,2022-11-09,5772,18617,0.31003921147338454,0.08,7,high,2361.4,0.40911295911295914,6.05,Austin,Spanish,Homely Haven
385134,Facebook,Market Expansion,Food,Men 18-24,Men,18-24,15 Days,15,2022-10-08,6435,20581,0.3126670229823624,0.14,7,high,2630.03,0.40870707070707074,4.9,New York,French,Dine Divine
340385,Facebook,Increase Sales,Home,Men 18-24,Men,18-24,60 Days,60,2022-02-11,33225,99934,0.3324694298236836,0.1,4,mid,12554.07,0.37785011286681713,0.8,Las Vegas,English,Dwell Delight
754171,Facebook,Brand Awareness,Food,Men 45-60,Men,45-60,45 Days,45,2022-11-17,28076,84683,0.3315423402571945,0.03,2,low,10632.58,0.378707080780738,0.56,Los Angeles,Spanish,Culinary Quest
244177,Facebook,Brand Awareness,Health,Women 25-34,Women,25-34,60 Days,60,2022-06-17,34991,105164,0.3327279297097866,0.13,6,mid,13249.02,0.3786407933468606,5.91,Las Vegas,English,Balance Beam
835131,Facebook,Product Launch,Technology,Women 35-44,Women,35-44,45 Days,45,2022-12-15,25138,75980,0.3308502237430903,0.11,6,mid,9555.86,0.38013604900946774,5.9,New York,English,Pixel Pioneers
863295,Facebook,Brand Awareness,Technology,Women 35-44,Women,35-44,30 Days,30,2022-06-03,18050,54984,0.3282773170376837,0.15,7,high,6945.72,0.384804432132964,2.0,Austin,French,Tech Titans
216440,Facebook,Product Launch,Fashion,Men 25-34,Men,25-34,45 Days,45,2022-04-23,23812,72050,0.33049271339347674,0.03,2,low,9071.04,0.380944061817571,1.61,Miami,English,Mode Maven
417629,Facebook,Product Launch,Food,Men 35-44,Men,35-44,60 Days,60,2022-03-31,39945,119839,0.3333222072947872,0.03,9,high,15000.0,0.3755163349605708,6.05,New York,French,Gourmet Grove
773225,Facebook,Market Expansion,Home,Women 25-34,Women,25-34,15 Days,15,2022-06-05,8316,26153,0.31797499330860707,0.05,8,high,3358.46,0.40385521885521886,4.29,Las Vegas,Spanish,Dwell Delight
408107,Facebook,Product Launch,Fashion,Women 25-34,Women,25-34,60 Days,60,2022-10-26,35227,105863,0.3327602656263284,0.12,1,low,13349.5,0.3789564822437335,5.55,Miami,Spanish,Style Sphere
513074,Facebook,Market Expansion,Health,Women 25-34,Women,25-34,45 Days,45,2022-06-21,27318,82436,0.3313843466446698,0.13,8,high,10354.84,0.37904824657734826,3.5,New York,English,Balance Beam
333570,Facebook,Product Launch,Food,Men 45-60,Men,45-60,60 Days,60,2022-01-21,33372,100367,0.3324997260055596,0.01,6,mid,12609.45,0.37784519956850054,0.35,Los Angeles,French,Culinary Quest
655208,Facebook,Product Launch,Technology,Men 35-44,Men,35-44,15 Days,15,2022-02-01,9866,30743,0.320918583092086,0.13,4,mid,3936.09,0.398954996959254,7.45,Miami,English,NexGen Nerds
366061,Facebook,Brand Awareness,Health,Women 25-34,Women,25-34,15 Days,15,2022-05-30,3864,12966,0.2980101804720037,0.06,9,high,1527.16,0.39522774327122157,7.99,New York,English,Elixir Essence
125910,Facebook,Brand Awareness,Food,Men 45-60,Men,45-60,45 Days,45,2022-03-07,24264,73390,0.3306172503065813,0.14,10,high,9236.37,0.38066147378832843,6.55,Austin,English,Bistro Bliss
684913,Facebook,Brand Awareness,Home,Women 35-44,Women,35-44,30 Days,30,2022-08-15,12857,39602,0.3246553204383617,0.05,3,mid,5031.74,0.3913619040211558,3.9,Miami,French,Dwell Delight
694140,Facebook,Increase Sales,Home,Women 25-34,Women,25-34,45 Days,45,2022-10-25,27953,84317,0.33152270597862826,0.15,5,mid,10588.14,0.37878367259328155,0.28,Las Vegas,French,Homely Haven
327024,Facebook,Product Launch,Fashion,Women 18-24,Women,18-24,60 Days,60,2022-04-22,30673,92375,0.33204871447902573,0.12,7,high,11584.63,0.37768167443680106,5.57,Austin,French,Glam Garments
345469,Facebook,Product Launch,Fashion,All Ages,,,60 Days,60,2022-07-28,35448,106516,0.33279507304066996,0.12,2,low,13443.33,0.37924085985104944,0.65,Los Angeles,French,Style Sphere
993643,Facebook,Market Expansion,Technology,Men 35-44,Men,35-44,45 Days,45,2022-01-18,21791,66065,0.32984182244758947,0.06,10,high,8318.55,0.38174246248451194,2.8,New York,French,Code Crafters
424796,Facebook,Brand Awareness,Food,Men 45-60,Men,45-60,30 Days,30,2022-05-29,16537,50502,0.32745237812363864,0.03,4,mid,6384.43,0.3860694200882869,6.03,New York,Spanish,Gastronomy Guild
239674,Facebook,Product Launch,Fashion,Men 35-44,Men,35-44,30 Days,30,2022-01-13,10814,33551,0.3223152812136747,0.01,5,mid,4281.32,0.3959053079341594,4.64,New York,English,Glam Garments
925828,Facebook,Market Expansion,Technology,Men 45-60,Men,45-60,45 Days,45,2022-04-09,23323,70604,0.33033539176250637,0.02,3,mid,8888.81,0.3811177807314668,3.13,Miami,French,Code Crafters
709183,Facebook,Product Launch,Technology,Men 35-44,Men,35-44,30 Days,30,2022-03-11,17293,52743,0.32787289308533835,0.08,1,low,6669.03,0.3856491065749147,2.31,New York,Spanish,Code Crafters
694191,Facebook,Product Launch,Food,Men 45-60,Men,45-60,30 Days,30,2022-01-02,13417,41261,0.32517389302246674,0.09,6,mid,5233.57,0.39007006037117087,4.12,New York,English,Gourmet Grove
241835,Facebook,Brand Awareness,Health,Women 25-34,Women,25-34,30 Days,30,2022-03-06,14968,45855,0.3264202377058118,0.08,3,mid,5806.52,0.3879289150187066,3.41,Austin,English,Vital Vigor
306064,Facebook,Product Launch,Food,Men 18-24,Men,18-24,45 Days,45,2022-01-16,28047,84596,0.3315404983687172,0.14,2,low,10621.81,0.37871465753913075,0.67,New York,Spanish,Epicurean Edge
827393,Facebook,Market Expansion,Fashion,Women 45-60,Women,45-60,60 Days,60,2022-06-14,32281,97136,0.3323278702026025,0.03,9,high,12191.84,0.37767851057897833,1.25,Austin,English,Mode Maven
517600,Facebook,Market Expansion,Health,Women 25-34,Women,25-34,60 Days,60,2022-10-30,37977,114008,0.3331082029331275,0.03,7,high,14705.99,0.38723411538562813,6.32,Miami,French,Vigor Valley
106568,Facebook,Market Expansion,Home,Men 35-44,Men,35-44,60 Days,60,2022-06-20,39227,117711,0.33324837950573866,0.11,7,high,15000.0,0.3823896805771535,0.4,New York,French,Nest Neat
819965,Facebook,Product Launch,Home,Women 18-24,Women,18-24,30 Days,30,2022-04-21,17865,54436,0.3281835550003674,0.01,10,high,6877.51,0.38497117268401904,4.76,Austin,French,Space Spruce
238368,Facebook,Increase Sales,Home,Men 45-60,Men,45-60,15 Days,15,2022-05-21,3388,11555,0.29320640415404586,0.13,9,high,1287.31,0.3799616292798111,5.03,New York,English,Hearth Harmony
489884,Facebook,Product Launch,Fashion,Women 25-34,Women,25-34,60 Days,60,2022-03-24,33204,99870,0.33247221387804143,0.04,7,high,12545.95,0.37784453680279484,7.0,Las Vegas,Spanish,Trend Tailors
873074,Facebook,Market Expansion,Home,Women 35-44,Women,35-44,60 Days,60,2022-02-03,34343,103244,0.3326391848436713,0.1,6,mid,12986.03,0.3781274204350232,3.04,Miami,Spanish,Furnish Fine
514900,Facebook,Increase Sales,Food,Women 25-34,Women,25-34,15 Days,15,2022-04-20,5331,17310,0.3079722703639515,0.01,1,low,2178.46,0.40864003001313076,1.91,Miami,English,Feast Flavors
175038,Facebook,Brand Awareness,Health,Men 35-44,Men,35-44,15 Days,15,2022-06-14,9803,30558,0.3207997905622096,0.09,10,high,3913.4,0.3992043252065694,0.74,Austin,English,Aura Align
575407,Facebook,Product Launch,Food,Women 18-24,Women,18-24,45 Days,45,2022-06-10,24328,73579,0.33063781785563817,0.03,2,low,9261.1,0.38067658664912857,5.4,New York,Spanish,Feast Flavors
589235,Facebook,Market Expansion,Home,All Ages,,,60 Days,60,2022-05-15,35957,108026,0.3328550534130672,0.14,9,high,13666.03,0.3800659120616292,7.18,Las Vegas,Spanish,Nest Neat
562314,Facebook,Market Expansion,Food,Women 45-60,Women,45-60,15 Days,15,2022-11-22,8486,26657,0.31834039839441797,0.01,5,mid,3424.53,0.40355055385340566,2.91,Miami,French,Bistro Bliss
153826,Facebook,Market Expansion,Food,Men 35-44,Men,35-44,60 Days,60,2022-02-12,38146,114509,0.333126653800138,0.12,1,low,14815.0,0.3883762386619829,4.9,Miami,Spanish,Gastronomy Guild
374951,Facebook,Brand Awareness,Fashion,Women 18-24,Women,18-24,15 Days,15,2022-09-17,5241,17045,0.3074801994719859,0.1,9,high,2142.08,0.4087158939133753,2.57,Miami,English,Fiber Fashion
106111,Facebook,Brand Awareness,Health,Men 35-44,Men,35-44,30 Days,30,2022-08-07,19008,57824,0.32872163807415605,0.1,8,high,7299.95,0.3840461910774411,5.06,Las Vegas,Spanish,Vital Vigor
499016,Facebook,Market Expansion,Health,Men 45-60,Men,45-60,60 Days,60,2022-08-21,35067,105388,0.3327418681443808,0.1,7,high,13281.86,0.3787566658111615,6.66,Las Vegas,Spanish,Fitness Front
123823,Facebook,Product Launch,Home,Women 35-44,Women,35-44,60 Days,60,2022-04-09,35919,107913,0.3328514636790748,0.04,6,mid,13648.49,0.37997967649433445,7.68,New York,English,Furnish Fine
570455,Facebook,Increase Sales,Fashion,Women 45-60,Women,45-60,45 Days,45,2022-01-06,21798,66085,0.32984792312930317,0.01,6,mid,8321.23,0.3817428204422424,4.99,Austin,English,Attire Artistry
714814,Facebook,Product Launch,Fashion,Men 18-24,Men,18-24,60 Days,60,2022-06-05,30639,92275,0.3320400975345435,0.15,5,mid,11571.78,0.3776813864682268,0.4,Los Angeles,English,Attire Artistry
829097,Facebook,Brand Awareness,Food,Men 18-24,Men,18-24,15 Days,15,2022-05-25,4508,14872,0.3031199569661108,0.08,5,mid,1831.79,0.40634205856255545,3.23,Austin,French,Epicurean Edge
634637,Facebook,Increase Sales,Health,All Ages,,,45 Days,45,2022-01-18,21875,66314,0.329870012365413,0.08,8,high,8350.47,0.3817357714285714,3.39,Miami,French,Balance Beam
369537,Facebook,Increase Sales,Food,All Ages,,,30 Days,30,2022-08-27,18983,57747,0.32872703343896653,0.03,6,mid,7291.22,0.38409208238950643,2.59,Austin,English,Palate Paradise
744835,Facebook,Market Expansion,Health,Men 25-34,Men,25-34,45 Days,45,2022-08-06,28919,87179,0.33171979490473624,0.1,2,low,10943.7,0.3784259483384626,3.41,Las Vegas,French,Aura Align
295285,Facebook,Market Expansion,Health,Women 45-60,Women,45-60,30 Days,30,2022-01-16,18264,55618,0.32838289762307166,0.12,8,high,7023.29,0.3845428164695576,3.4,Los Angeles,French,Balance Beam
845933,Facebook,Market Expansion,Technology,Women 35-44,Women,35-44,45 Days,45,2022-05-12,29170,87922,0.33177134278110143,0.05,5,mid,11036.19,0.3783404182379157,3.85,Austin,Spanish,Giga Geeks
865088,Facebook,Brand Awareness,Technology,Women 18-24,Women,18-24,45 Days,45,2022-04-29,22839,69168,0.3301960444136017,0.1,4,mid,8704.57,0.3811274574193266,1.73,Las Vegas,French,Silicon Saga
471698,Facebook,Market Expansion,Technology,Men 35-44,Men,35-44,60 Days,60,2022-06-24,32726,98457,0.33238875854433914,0.11,6,mid,12360.94,0.37771007761412945,0.36,Los Angeles,English,Pixel Pioneers
874217,Facebook,Market Expansion,Health,Men 25-34,Men,25-34,30 Days,30,2022-06-06,10998,34096,0.3225598310652276,0.03,6,mid,4350.31,0.3955546462993272,1.03,New York,Spanish,Wellness Waves
307374,Facebook,Brand Awareness,Health,Women 35-44,Women,35-44,60 Days,60,2022-11-27,38948,116886,0.3332135585100012,0.09,4,mid,15000.0,0.385128889801787,3.18,Los Angeles,Spanish,Fitness Front
279062,Facebook,Brand Awareness,Food,Women 18-24,Women,18-24,30 Days,30,2022-05-23,16842,51407,0.3276207520376602,0.13,7,high,6499.25,0.3858953805961287,2.83,Austin,French,Feast Flavors
914403,Facebook,Brand Awareness,Fashion,Men 18-24,Men,18-24,60 Days,60,2022-01-09,35409,106402,0.3327850980244732,0.05,6,mid,13427.19,0.37920274506481405,5.38,Miami,Spanish,Fiber Fashion
549251,Facebook,Market Expansion,Health,All Ages,,,15 Days,15,2022-04-14,6319,20238,0.312234410514873,0.09,2,low,2583.94,0.4089159677164108,0.54,Miami,English,Fitness Front
841869,Facebook,Product Launch,Health,Men 35-44,Men,35-44,30 Days,30,2022-10-23,20088,61020,0.3292035398230089,0.05,4,mid,7698.46,0.38323675826364,4.75,Miami,French,Vital Vigor
155272,Facebook,Product Launch,Health,Men 45-60,Men,45-60,45 Days,45,2022-11-22,26327,79503,0.3311447366766034,0.01,2,low,9991.72,0.37952368291107985,2.83,Miami,English,Vital Vigor
444787,Facebook,Increase Sales,Home,Women 18-24,Women,18-24,15 Days,15,2022-07-06,8181,25753,0.3176717275657205,0.1,9,high,3308.98,0.40447133602249113,0.34,New York,French,Space Spruce
106770,Facebook,Increase Sales,Food,All Ages,,,30 Days,30,2022-04-09,13859,42571,0.32555025721735453,0.03,2,low,5399.42,0.38959665199509347,0.71,Las Vegas,French,Culinary Quest
993465,Facebook,Market Expansion,Fashion,Women 35-44,Women,35-44,60 Days,60,2022-09-21,39496,118507,0.3332798906393715,0.02,10,high,15000.0,0.3797852947133887,7.75,Los Angeles,English,Attire Artistry
904195,Facebook,Product Launch,Food,Women 18-24,Women,18-24,15 Days,15,2022-07-13,5962,19181,0.31082842396121163,0.03,9,high,2440.55,0.40935088896343513,5.06,New York,English,Dine Divine
383699,Facebook,Product Launch,Home,Men 25-34,Men,25-34,45 Days,45,2022-07-30,22169,67185,0.3299694872367344,0.1,5,mid,8456.61,0.38146104921286483,4.47,Miami,English,Decor Dreams
557217,Facebook,Market Expansion,Technology,Women 35-44,Women,35-44,45 Days,45,2022-12-13,21260,64493,0.32964817887212566,0.14,10,high,8125.6,0.3822013170272813,6.56,Austin,French,Innovate Infinity
416811,Facebook,Market Expansion,Fashion,Men 35-44,Men,35-44,15 Days,15,2022-07-29,1189,5042,0.23581911939706465,0.1,9,high,500.0,0.42052144659377627,2.53,Austin,Spanish,Glam Garments
389798,Facebook,Product Launch,Food,Women 35-44,Women,35-44,60 Days,60,2022-06-07,32148,96742,0.3323065473114056,0.04,4,mid,12144.02,0.3777535149931567,2.37,Austin,English,Gourmet Grove
835650,Facebook,Market Expansion,Technology,Women 18-24,Women,18-24,60 Days,60,2022-09-06,30961,93226,0.3321069229614056,0.08,7,high,11693.94,0.3776990407286587,7.44,New York,French,Quantum Quirks
444848,Facebook,Market Expansion,Health,Men 25-34,Men,25-34,30 Days,30,2022-06-29,17375,52986,0.32791680821349034,0.1,2,low,6699.92,0.38560690647482015,4.33,Miami,French,Balance Beam
673145,Facebook,Market Expansion,Health,Men 35-44,Men,35-44,15 Days,15,2022-04-20,5045,16464,0.3064261418853256,0.07,10,high,2061.81,0.4086838453914767,1.67,Austin,French,Wellness Waves
533683,Facebook,Market Expansion,Food,Women 25-34,Women,25-34,60 Days,60,2022-04-10,31350,94381,0.3321643127324356,0.14,1,low,11839.35,0.3776507177033493,7.44,Miami,French,Savor Street
913986,Facebook,Increase Sales,Technology,Women 18-24,Women,18-24,45 Days,45,2022-08-02,26463,79903,0.3311890667434264,0.03,10,high,10041.6,0.3794581113252466,7.22,Miami,Spanish,Giga Geeks
952248,Facebook,Market Expansion,Health,Men 25-34,Men,25-34,60 Days,60,2022-10-03,38315,115009,0.33314784060377883,0.04,10,high,14932.9,0.3897403105833224,6.77,Los Angeles,French,Elixir Essence
773037,Facebook,Product Launch,Technology,Women 35-44,Women,35-44,30 Days,30,2022-07-15,12147,37501,0.3239113623636703,0.03,9,high,4771.06,0.3927768173211493,7.7,Los Angeles,French,Giga Geeks
405678,Facebook,Product Launch,Fashion,Men 18-24,Men,18-24,45 Days,45,2022-07-22,22271,67487,0.3300042971238905,0.14,3,mid,8493.91,0.38138880158053073,0.25,Austin,Spanish,Fiber Fashion
826565,Facebook,Product Launch,Technology,Women 35-44,Women,35-44,15 Days,15,2022-10-03,7253,23003,0.3153066991262009,0.05,3,mid,2952.82,0.4071170550117193,0.66,Austin,Spanish,Gadget Giants
464793,Facebook,Increase Sales,Home,Women 18-24,Women,18-24,15 Days,15,2022-09-13,4246,14097,0.3011988366319075,0.02,3,mid,1710.44,0.4028356099858691,0.51,Las Vegas,Spanish,Dwell Delight
893119,Facebook,Product Launch,Fashion,Men 45-60,Men,45-60,60 Days,60,2022-09-15,30633,92255,0.3320470435206764,0.01,9,high,11569.33,0.3776753827571573,6.58,New York,English,Glam Garments
274903,Facebook,Market Expansion,Fashion,Men 18-24,Men,18-24,15 Days,15,2022-11-30,5518,17863,0.3089066786094161,0.06,9,high,2254.54,0.4085791953606379,2.03,Austin,Spanish,Style Sphere
795918,Facebook,Brand Awareness,Home,Men 45-60,Men,45-60,15 Days,15,2022-09-11,4816,15786,0.3050804510325605,0.07,5,mid,1962.2,0.4074335548172758,5.44,Los Angeles,Spanish,Dwell Delight
928826,Facebook,Market Expansion,Technology,Women 45-60,Women,45-60,60 Days,60,2022-03-22,35975,108080,0.33285529237601774,0.11,5,mid,13674.26,0.3801045170257123,1.11,Las Vegas,English,Silicon Saga
550781,Facebook,Market Expansion,Technology,Men 45-60,Men,45-60,45 Days,45,2022-02-04,25647,77487,0.33098455224747375,0.13,10,high,9739.49,0.3797516278707061,4.98,Los Angeles,Spanish,Quantum Quirks
549615,Facebook,Increase Sales,Fashion,Women 35-44,Women,35-44,15 Days,15,2022-04-19,8591,26965,0.3185981828295939,0.13,9,high,3464.92,0.40331975323012453,5.66,Miami,Spanish,Vogue Visions
510892,Facebook,Increase Sales,Health,All Ages,,,60 Days,60,2022-07-30,35651,107118,0.3328198808790306,0.1,4,mid,13528.57,0.37947238506633757,1.61,New York,English,Heal Hub
546192,Facebook,Product Launch,Home,Men 18-24,Men,18-24,60 Days,60,2022-05-22,32911,99005,0.3324175546689561,0.04,9,high,12432.41,0.37775850019750234,3.7,New York,Spanish,Furnish Fine
459049,Facebook,Market Expansion,Fashion,Men 45-60,Men,45-60,45 Days,45,2022-04-24,21829,66179,0.3298478369271219,0.14,1,low,8333.21,0.38174950753584674,3.0,Los Angeles,French,Runway Rebels
212743,Facebook,Brand Awareness,Technology,All Ages,,,60 Days,60,2022-03-25,39416,118271,0.33326851045480294,0.13,1,low,15000.0,0.380556119342399,0.21,Los Angeles,French,Quantum Quirks
766063,Facebook,Increase Sales,Home,All Ages,,,15 Days,15,2022-10-06,6503,20783,0.3128999663186258,0.13,10,high,2659.08,0.40890050745809625,4.4,Las Vegas,English,Nest Neat
110771,Facebook,Increase Sales,Health,Men 45-60,Men,45-60,60 Days,60,2022-03-19,37263,111894,0.33302053729422487,0.05,4,mid,14295.17,0.3836290690497276,7.11,New York,French,Balance Beam
649129,Facebook,Brand Awareness,Technology,Women 35-44,Women,35-44,45 Days,45,2022-08-12,27994,84438,0.3315331959544281,0.1,8,high,10603.39,0.37877366578552546,3.07,Los Angeles,French,Code Crafters
113269,Facebook,Increase Sales,Technology,Men 35-44,Men,35-44,60 Days,60,2022-03-19,31176,93864,0.33214011761697776,0.06,9,high,11771.52,0.3775827559661278,1.12,Austin,Spanish,Code Crafters
640338,Facebook,Increase Sales,Technology,All Ages,,,60 Days,60,2022-08-26,33414,100493,0.33250077119799387,0.13,9,high,12624.81,0.37782995151732807,5.21,Los Angeles,Spanish,Tech Titans
166900,Facebook,Brand Awareness,Home,Men 18-24,Men,18-24,30 Days,30,2022-01-11,11168,34600,0.32277456647398844,0.06,7,high,4411.47,0.3950098495702006,4.25,Austin,English,Furnish Fine
951551,Facebook,Brand Awareness,Food,Women 35-44,Women,35-44,45 Days,45,2022-03-02,21830,66181,0.3298529789516629,0.05,3,mid,8333.5,0.38174530462666056,7.67,New York,French,Dine Divine
215663,Facebook,Market Expansion,Fashion,Women 25-34,Women,25-34,30 Days,30,2022-09-22,13276,40843,0.32504958009940504,0.08,1,low,5180.91,0.3902463091292558,2.88,Miami,French,Runway Rebels
136902,Facebook,Product Launch,Home,Women 35-44,Women,35-44,60 Days,60,2022-02-10,35823,107628,0.33284089642100567,0.12,10,high,13603.77,0.3797496022108701,2.35,Miami,Spanish,Domestic Dream
977007,Facebook,Brand Awareness,Technology,Women 18-24,Women,18-24,45 Days,45,2022-03-13,26357,79589,0.3311638543014738,0.11,2,low,10002.42,0.3794976666540198,5.87,Los Angeles,French,NexGen Nerds
336557,Facebook,Brand Awareness,Food,Men 18-24,Men,18-24,15 Days,15,2022-03-22,6676,21294,0.31351554428477507,0.03,5,mid,2728.18,0.40865488316357096,1.28,Austin,French,Culinary Quest
871322,Facebook,Market Expansion,Fashion,All Ages,,,15 Days,15,2022-02-26,10196,31722,0.3214173129058697,0.05,7,high,4057.71,0.39797077285209886,7.65,New York,Spanish,Fiber Fashion
633842,Facebook,Increase Sales,Home,Men 35-44,Men,35-44,30 Days,30,2022-12-17,17654,53813,0.32806199245535467,0.08,6,mid,6799.22,0.3851376458592954,2.15,Los Angeles,Spanish,Decor Dreams
495717,Facebook,Market Expansion,Health,Women 18-24,Women,18-24,15 Days,15,2022-07-02,7364,23332,0.3156180353163038,0.06,10,high,2995.35,0.4067558392178164,0.34,Los Angeles,French,Vital Vigor
