id,polarity,sentiment_label,sentiment_binary,user,date,date_parsed,year,month,hour,text,text_clean,text_length,word_count,has_mention,has_hashtag,has_url
1978012811,4,positive,1,ForeverThunder,Sat May 30 22:13:36 PDT 2009,2009-05-30 22:13:36,2009,5,22,im taking a break from @mileycyrus gossip and @JustinMGaston/mustin news besides i have a big test and don't need to thing about her/him ,im taking a break from gossip and /mustin news besides i have a big test and don't need to thing about her/him,137,23,1,0,0
1963488828,4,positive,1,MadisonMayhem13,Fri May 29 12:48:01 PDT 2009,2009-05-29 12:48:01,2009,5,12,Going to skate with Kody in just a lil bit! Woo! ,Going to skate with Kody in just a lil bit! Woo!,49,11,0,0,0
2189633681,4,positive,1,ozegold,Tue Jun 16 00:30:34 PDT 2009,2009-06-16 00:30:34,2009,6,0,@megmcneal I'm really glad to hear that! Give him my regards! ,I'm really glad to hear that! Give him my regards!,62,11,1,0,0
2053066045,4,positive,1,LisaGifford,Sat Jun 06 03:08:11 PDT 2009,2009-06-06 03:08:11,2009,6,3,"@AlanCarr I absolutely love the ads for it.  They're kinda scary and wrong, but really funny.  Ooh, fingermouse ","I absolutely love the ads for it. They're kinda scary and wrong, but really funny. Ooh, fingermouse",112,18,1,0,0
2015695230,4,positive,1,Butterose,Wed Jun 03 05:18:18 PDT 2009,2009-06-03 05:18:18,2009,6,5,"Wow, with no source for organic bean or broccoli sprouts, I think that donut needs to be chocolate covered. ","Wow, with no source for organic bean or broccoli sprouts, I think that donut needs to be chocolate covered.",108,19,0,0,0
1965564508,4,positive,1,JuneBug143,Fri May 29 16:08:36 PDT 2009,2009-05-29 16:08:36,2009,5,16,@DawnRichard THANKS LUV...KEEP THE GRIND GOING (LIKE I KNOW U WILL)...STAY POSITIVE (LIKE U ALWAYS DO) AND PRAY 2 THE NIPPLE GODS! ,THANKS LUV...KEEP THE GRIND GOING (LIKE I KNOW U WILL)...STAY POSITIVE (LIKE U ALWAYS DO) AND PRAY 2 THE NIPPLE GODS!,131,22,1,0,0
2049147667,4,positive,1,amonaghan3,Fri Jun 05 16:22:40 PDT 2009,2009-06-05 16:22:40,2009,6,16,Is so excited for Stef to come visit!  Watch out Denver ,Is so excited for Stef to come visit! Watch out Denver,56,11,0,0,0
2176350407,4,positive,1,emerson_banez,Mon Jun 15 03:38:01 PDT 2009,2009-06-15 03:38:01,2009,6,3,@candypop it's not sad. kinda like finding 100 pesos in the pavement. which never happens to me ,it's not sad. kinda like finding 100 pesos in the pavement. which never happens to me,96,17,1,0,0
2179926451,4,positive,1,altonkeh,Mon Jun 15 09:46:25 PDT 2009,2009-06-15 09:46:25,2009,6,9,I like people to reply to my tweets ,I like people to reply to my tweets,36,8,0,0,0
1982737245,4,positive,1,gabesantana,Sun May 31 11:48:10 PDT 2009,2009-05-31 11:48:10,2009,5,11,@gfalcone601 of course it's you. you tweet all the time and you ask the coolest questions ever. you should win. ,of course it's you. you tweet all the time and you ask the coolest questions ever. you should win.,112,20,1,0,0
2060511392,4,positive,1,seanhean,Sat Jun 06 19:02:33 PDT 2009,2009-06-06 19:02:33,2009,6,19,juz started tweeting after so long. haha. it's cool to be here! ,juz started tweeting after so long. haha. it's cool to be here!,64,12,0,0,0
2002831541,4,positive,1,CaitySarahx,Tue Jun 02 05:16:07 PDT 2009,2009-06-02 05:16:07,2009,6,5,On the phone to Jadeeeee ,On the phone to Jadeeeee,25,5,0,0,0
2175504950,4,positive,1,TheRealEmmaUtz,Mon Jun 15 01:10:30 PDT 2009,2009-06-15 01:10:30,2009,6,1,@mileycyrus thankyou for being human. Not just a hollywood robot. Ur a legend babe ,thankyou for being human. Not just a hollywood robot. Ur a legend babe,83,14,1,0,0
2068395252,4,positive,1,Ambersonian,Sun Jun 07 14:00:33 PDT 2009,2009-06-07 14:00:33,2009,6,14,"@davenavarro6767 Cool interview w/ Dono, talks about your philosophy on life round 6:45 in    http://bit.ly/Q9NIM (Happy Bday again!)","Cool interview w/ Dono, talks about your philosophy on life round 6:45 in (Happy Bday again!)",133,18,1,0,1
1693294247,4,positive,1,jooligans,Sun May 03 22:06:44 PDT 2009,2009-05-03 22:06:44,2009,5,22,went to a bar for the first time tonight. my friends cousins own it so i got in for free  jazz band &amp; older crowd but still really fun.,went to a bar for the first time tonight. my friends cousins own it so i got in for free jazz band &amp; older crowd but still really fun.,139,29,0,0,0
1999513010,4,positive,1,NKAirplay,Mon Jun 01 20:20:55 PDT 2009,2009-06-01 20:20:55,2009,6,20,@JKs_Principessa Thanks!  You do too!,Thanks! You do too!,37,5,1,0,0
2013668747,4,positive,1,simontay78,Tue Jun 02 23:15:26 PDT 2009,2009-06-02 23:15:26,2009,6,23,@Joycelyn hey thanks for the retweet ,hey thanks for the retweet,37,6,1,0,0
1685903877,4,positive,1,harry_jerry,Sun May 03 02:41:56 PDT 2009,2009-05-03 02:41:56,2009,5,2,@LimeIce hehe....enjoy ur trip n say hi to Nemo from my side! ,hehe....enjoy ur trip n say hi to Nemo from my side!,62,12,1,0,0
1564400040,4,positive,1,SiobhanHickey,Mon Apr 20 03:18:29 PDT 2009,2009-04-20 03:18:29,2009,4,3,@silkies I wish! ,I wish!,17,3,1,0,0
2013657173,4,positive,1,Rose_Marie88,Tue Jun 02 23:13:36 PDT 2009,2009-06-02 23:13:36,2009,6,23,"Jakob Sveistrup concert friday, next week!! ","Jakob Sveistrup concert friday, next week!!",44,6,0,0,0
1550877984,4,positive,1,ChristopherKohn,Sat Apr 18 07:31:17 PDT 2009,2009-04-18 07:31:17,2009,4,7,@DaveSch High School Musical 3? &quot;... You can do it just know that I believe&quot; *sing* haha. This ish is gonna be fun. ,High School Musical 3? &quot;... You can do it just know that I believe&quot; *sing* haha. This ish is gonna be fun.,126,23,1,0,0
1822687380,4,positive,1,a_web_designer,Sat May 16 20:09:10 PDT 2009,2009-05-16 20:09:10,2009,5,20,@Seakla Thanks...long time no Tweeet.     @mr_billiam  it is command+R,Thanks...long time no Tweeet. it is command+R,70,9,1,0,0
1968990362,4,positive,1,DebBennett555,Fri May 29 22:44:04 PDT 2009,2009-05-29 22:44:04,2009,5,22,Plz follow @HarryRHamlin nice guy ,Plz follow nice guy,34,5,1,0,0
2061200878,4,positive,1,chanelvamp,Sat Jun 06 20:22:59 PDT 2009,2009-06-06 20:22:59,2009,6,20,@alexpl411 lol thank you love that made the boredom go away for a lil ,lol thank you love that made the boredom go away for a lil,70,14,1,0,0
1997826944,4,positive,1,temree_rachel,Mon Jun 01 17:31:28 PDT 2009,2009-06-01 17:31:28,2009,6,17,packing.  yay!!!!!!!!!!,packing. yay!!!!!!!!!!,23,2,0,0,0
1986243024,4,positive,1,DatGurlNeo,Sun May 31 18:32:43 PDT 2009,2009-05-31 18:32:43,2009,5,18,Downloading some music. ,Downloading some music.,24,3,0,0,0
2190703283,4,positive,1,pialubo,Tue Jun 16 03:29:23 PDT 2009,2009-06-16 03:29:23,2009,6,3,today's great. okay-er than yesterday. i hope it will soon be better!  Thank you for the people who supported me. I love you all- you 2 R!,today's great. okay-er than yesterday. i hope it will soon be better! Thank you for the people who supported me. I love you all- you 2 R!,138,27,0,0,0
1753075895,4,positive,1,sally13_,Sun May 10 00:02:19 PDT 2009,2009-05-10 00:02:19,2009,5,0,@andcasey lol we should start a group lol the slut sisters ,lol we should start a group lol the slut sisters,59,11,1,0,0
2000155941,4,positive,1,skrilldilly,Mon Jun 01 21:31:23 PDT 2009,2009-06-01 21:31:23,2009,6,21,@djdimepiece  Ofcourse u do..but work comes 1st...and u gon miss the BIG announcement. ,Ofcourse u do..but work comes 1st...and u gon miss the BIG announcement.,87,13,1,0,0
1999688577,4,positive,1,shoevagirl,Mon Jun 01 20:39:03 PDT 2009,2009-06-01 20:39:03,2009,6,20,@sanaraset @christmas_T glinda is the good witch of the north from wizard of oz ,glinda is the good witch of the north from wizard of oz,80,14,1,0,0
1991530757,4,positive,1,sarahmvanover,Mon Jun 01 07:12:22 PDT 2009,2009-06-01 07:12:22,2009,6,7,"Off to Houston to see friends, clients, associates and spread some J. Hilburn LUV    www.jhilburn.com","Off to Houston to see friends, clients, associates and spread some J. Hilburn LUV",101,15,0,0,1
1995573811,4,positive,1,youtellmeplz,Mon Jun 01 13:42:29 PDT 2009,2009-06-01 13:42:29,2009,6,13,At the doctor office. ,At the doctor office.,22,4,0,0,0
2063144332,4,positive,1,thakkar,Sun Jun 07 01:31:50 PDT 2009,2009-06-07 01:31:50,2009,6,1,@rajeevmahatma Offer to hain .. No need to refer... they have interns who'll do practice on you... I;m taking the risk ,Offer to hain .. No need to refer... they have interns who'll do practice on you... I;m taking the risk,119,21,1,0,0
2063838510,4,positive,1,xoCAZZA,Sun Jun 07 04:16:25 PDT 2009,2009-06-07 04:16:25,2009,6,4,@LadyEcclesxX what? and yes i will make sure there is at least 10 ,what? and yes i will make sure there is at least 10,66,13,1,0,0
1468614299,4,positive,1,caldjr,Tue Apr 07 02:44:27 PDT 2009,2009-04-07 02:44:27,2009,4,2,"@james_brooks yeah, glad you're infection isnt too bad. hope it stays that way ","yeah, glad you're infection isnt too bad. hope it stays that way",79,13,1,0,0
2067750373,4,positive,1,SusieSprinkle,Sun Jun 07 12:53:41 PDT 2009,2009-06-07 12:53:41,2009,6,12,@OUBad @Mel30Rock Gives him less time to sweat it   It's been ON the calendar BIG BLACK LETTERS for 2 months!,Gives him less time to sweat it It's been ON the calendar BIG BLACK LETTERS for 2 months!,109,20,1,0,0
2184988993,4,positive,1,TheWhimsicalOne,Mon Jun 15 16:43:07 PDT 2009,2009-06-15 16:43:07,2009,6,16,MC Spencer Pratt?!? Are you fo reals? Man this guy is becoming an empire. Like Rome after it caught on fire. ,MC Spencer Pratt?!? Are you fo reals? Man this guy is becoming an empire. Like Rome after it caught on fire.,109,21,0,0,0
2069211483,4,positive,1,bitfiddler,Sun Jun 07 15:27:58 PDT 2009,2009-06-07 15:27:58,2009,6,15,@campphotoshop  good stuff! ,good stuff!,28,3,1,0,0
2062579586,4,positive,1,KatinGirl,Sat Jun 06 23:39:02 PDT 2009,2009-06-06 23:39:02,2009,6,23,Had a busy day today.  I'm tired. Goodnight tweeters ,Had a busy day today. I'm tired. Goodnight tweeters,53,9,0,0,0
1981535736,4,positive,1,JulieChinkk,Sun May 31 09:21:34 PDT 2009,2009-05-31 09:21:34,2009,5,9,I feel extra chinky today ,I feel extra chinky today,26,5,0,0,0
1962592555,4,positive,1,SeviDesigns,Fri May 29 11:17:13 PDT 2009,2009-05-29 11:17:13,2009,5,11,@luvstampin Ooohhh tell me what ya think. We want to take the kids to see it ,Ooohhh tell me what ya think. We want to take the kids to see it,77,16,1,0,0
1883369297,4,positive,1,debmarkham,Fri May 22 08:26:34 PDT 2009,2009-05-22 08:26:34,2009,5,8,AND the day has begun! ,AND the day has begun!,23,5,0,0,0
1976078901,4,positive,1,marleyuk,Sat May 30 16:32:21 PDT 2009,2009-05-30 16:32:21,2009,5,16,"@cfdj71 Yeah its hard work but she in one of the good ones, plus she hasn't a clue about football so thats good ","Yeah its hard work but she in one of the good ones, plus she hasn't a clue about football so thats good",112,23,1,0,0
1971634600,4,positive,1,TahtiBlogger,Sat May 30 07:33:08 PDT 2009,2009-05-30 07:33:08,2009,5,7,@BlueDayDreamer The better accent is def Scottish ,The better accent is def Scottish,50,7,1,0,0
2052989702,4,positive,1,Catrinaarr,Sat Jun 06 02:50:00 PDT 2009,2009-06-06 02:50:00,2009,6,2,off to glasgow today ,off to glasgow today,21,4,0,0,0
2047412397,4,positive,1,DhaShoeJunkie,Fri Jun 05 13:36:50 PDT 2009,2009-06-05 13:36:50,2009,6,13,@LouDiamonds1 @NoyseWorks  welcum fellaz! ,welcum fellaz!,42,4,1,0,0
1970748370,4,positive,1,tydymama,Sat May 30 05:04:20 PDT 2009,2009-05-30 05:04:20,2009,5,5,@erethfamily hehe! There's always someone celebrating somthing in your family ,hehe! There's always someone celebrating somthing in your family,78,10,1,0,0
1833708652,4,positive,1,librarygrrl,Mon May 18 00:10:58 PDT 2009,2009-05-18 00:10:58,2009,5,0,"I want to see it again, but with chocolate and maybe popcorn! ","I want to see it again, but with chocolate and maybe popcorn!",62,12,0,0,0
1986328158,4,positive,1,ccbauzon,Sun May 31 18:40:43 PDT 2009,2009-05-31 18:40:43,2009,5,18,I need a nap or something  so full from dinner!!!,I need a nap or something so full from dinner!!!,49,10,0,0,0
2014337894,4,positive,1,CarmenMolder,Wed Jun 03 01:11:53 PDT 2009,2009-06-03 01:11:53,2009,6,1,Morning all  Last day off ;D,Morning all Last day off ;D,28,6,0,0,0
1573024780,4,positive,1,iRockaBerry,Mon Apr 20 23:25:33 PDT 2009,2009-04-20 23:25:33,2009,4,23,@liquidwings good to hear  we are all here for u!,good to hear we are all here for u!,49,10,1,0,0
2063962627,4,positive,1,luigimd,Sun Jun 07 04:44:46 PDT 2009,2009-06-07 04:44:46,2009,6,4,"@g33ta naks. in my case, i'm endlessly addicted with my new mb pro. ","naks. in my case, i'm endlessly addicted with my new mb pro.",68,13,1,0,0
2192082231,4,positive,1,pjahhdex,Tue Jun 16 06:28:45 PDT 2009,2009-06-16 06:28:45,2009,6,6,home. just a few more minutes ,home. just a few more minutes,30,6,0,0,0
2065542977,4,positive,1,suddentwilight,Sun Jun 07 08:48:39 PDT 2009,2009-06-07 08:48:39,2009,6,8,@Sharanya working on a few images dahlin.. thats fun for me ,working on a few images dahlin.. thats fun for me,60,11,1,0,0
1753384711,4,positive,1,MichelleZen,Sun May 10 01:22:36 PDT 2009,2009-05-10 01:22:36,2009,5,1,@racemode lol.. who know the president could be a comedian? ,lol.. who know the president could be a comedian?,60,10,1,0,0
1563534674,4,positive,1,AmanduhhNicolee,Sun Apr 19 23:12:29 PDT 2009,2009-04-19 23:12:29,2009,4,23,"@zackalltimelow Happy early birthday, Zack!  You'll be able to drink legally! Poor Jack! Have a fucking sick day! &lt;3","Happy early birthday, Zack! You'll be able to drink legally! Poor Jack! Have a fucking sick day! &lt;3",119,19,1,0,0
2185804224,4,positive,1,kateweb,Mon Jun 15 17:55:51 PDT 2009,2009-06-15 17:55:51,2009,6,17,@angryfeet Oh it is - much better. Just not entirely perfect yet ,Oh it is - much better. Just not entirely perfect yet,65,12,1,0,0
2052779575,4,positive,1,fusedreality,Sat Jun 06 01:59:44 PDT 2009,2009-06-06 01:59:44,2009,6,1,"Seems I'm not only going to Ocean Terminal today with my sis, but also on a picnic with my aunt, uncle, and their new puppy. ","Seems I'm not only going to Ocean Terminal today with my sis, but also on a picnic with my aunt, uncle, and their new puppy.",125,25,0,0,0
2069603125,4,positive,1,ellenperez,Sun Jun 07 16:10:50 PDT 2009,2009-06-07 16:10:50,2009,6,16,"@Jennluvs2sing Haha aww it was awesome either way.    So I have the plane ticket for New York, and it's for a whole month!","Haha aww it was awesome either way. So I have the plane ticket for New York, and it's for a whole month!",122,23,1,0,0
2046934758,4,positive,1,KaraSaysSo,Fri Jun 05 12:54:33 PDT 2009,2009-06-05 12:54:33,2009,6,12,"@AprilRoxX I bet he'll have to do some kind of straightening for CR2, luckily  AND YESS TO THE RED SUIT","I bet he'll have to do some kind of straightening for CR2, luckily AND YESS TO THE RED SUIT",103,20,1,0,0
1833565154,4,positive,1,charliechap,Sun May 17 23:42:00 PDT 2009,2009-05-17 23:42:00,2009,5,23,"@MsKae Sleep well, and don't forget to air out the dog! ","Sleep well, and don't forget to air out the dog!",56,11,1,0,0
1695656799,4,positive,1,lakeeffectskid,Mon May 04 06:39:13 PDT 2009,2009-05-04 06:39:13,2009,5,6,I must have viewed that picture of me and @alicecsws from saturday morning about a milling times  x,I must have viewed that picture of me and from saturday morning about a milling times x,99,18,1,0,0
1979615391,4,positive,1,ALCBradford,Sun May 31 03:48:41 PDT 2009,2009-05-31 03:48:41,2009,5,3,Paul Scanlon - our senior pastor - now thanking everyone for contributing to the best Cherish ever ,Paul Scanlon - our senior pastor - now thanking everyone for contributing to the best Cherish ever,99,17,0,0,0
2185147658,4,positive,1,branstlyes2,Mon Jun 15 16:57:27 PDT 2009,2009-06-15 16:57:27,2009,6,16,LAKERS YOU DESERVE TP CELEBRATE ALL YEAR   ,LAKERS YOU DESERVE TP CELEBRATE ALL YEAR,43,7,0,0,0
1564525567,4,positive,1,goo,Mon Apr 20 03:54:04 PDT 2009,2009-04-20 03:54:04,2009,4,3,Taking my piano apart prior to tomorrows tuning.  #musiciangeekery http://twitpic.com/3nezm,Taking my piano apart prior to tomorrows tuning. #musiciangeekery,91,10,0,1,1
1556141953,4,positive,1,Itsmyrs,Sat Apr 18 21:47:05 PDT 2009,2009-04-18 21:47:05,2009,4,21,@itsmrth NOTHING ,NOTHING,17,2,1,0,0
1556703969,4,positive,1,webdesigniinc,Sat Apr 18 23:57:29 PDT 2009,2009-04-18 23:57:29,2009,4,23,@juliasmola.. yawning is only good exercise for the jaw bone. since the jaw bone can't workout with weights.. ,.. yawning is only good exercise for the jaw bone. since the jaw bone can't workout with weights..,110,18,1,0,0
2050305130,4,positive,1,manda_sue,Fri Jun 05 18:26:01 PDT 2009,2009-06-05 18:26:01,2009,6,18,what a beautiful night to look up at the stars.  i think im gonna lay out on the blanket and do just that. I wanna see a shooting star.,what a beautiful night to look up at the stars. i think im gonna lay out on the blanket and do just that. I wanna see a shooting star.,135,29,0,0,0
1970502747,4,positive,1,Junedee,Sat May 30 04:07:34 PDT 2009,2009-05-30 04:07:34,2009,5,4,@tyrelassie they probaby couldn't resist your Scottish accent. lol ,they probaby couldn't resist your Scottish accent. lol,67,9,1,0,0
1978567200,4,positive,1,USATOW1,Sat May 30 23:45:39 PDT 2009,2009-05-30 23:45:39,2009,5,23,@kitrodiek damn procrastinators. Always behind. get it done so you can get out there tomorrow...... ,damn procrastinators. Always behind. get it done so you can get out there tomorrow......,100,15,1,0,0
1753987267,4,positive,1,chantelleaustin,Sun May 10 04:27:26 PDT 2009,2009-05-10 04:27:26,2009,5,4,@angesbiz my mothers day has been very chillaxed.... ,my mothers day has been very chillaxed....,53,8,1,0,0
1881179934,4,positive,1,jojosoriano,Fri May 22 03:51:58 PDT 2009,2009-05-22 03:51:58,2009,5,3,eating at gateway.. ,eating at gateway..,20,3,0,0,0
1972899252,4,positive,1,katiebug0294,Sat May 30 10:05:44 PDT 2009,2009-05-30 10:05:44,2009,5,10,Going to simple simons ,Going to simple simons,23,4,0,0,0
1553583908,4,positive,1,christyhamrick,Sat Apr 18 14:39:42 PDT 2009,2009-04-18 14:39:42,2009,4,14,Just went shopping with miranda and found my perfect dress for johnnie highs! ,Just went shopping with miranda and found my perfect dress for johnnie highs!,78,13,0,0,0
1881766887,4,positive,1,shoevagirl,Fri May 22 05:30:35 PDT 2009,2009-05-22 05:30:35,2009,5,5,@markedwoman that's so cool!! But too tempting at work ,that's so cool!! But too tempting at work,55,9,1,0,0
2186953407,4,positive,1,AliH78,Mon Jun 15 19:34:36 PDT 2009,2009-06-15 19:34:36,2009,6,19,"@kissfmnightshow Lol, so worth it ","Lol, so worth it",34,5,1,0,0
1553707741,4,positive,1,Allykiss,Sat Apr 18 14:59:55 PDT 2009,2009-04-18 14:59:55,2009,4,14,@joelandluke http://twitpic.com/3jvim - I like this picture. ,- I like this picture.,61,7,1,0,1
1469847247,4,positive,1,lffb,Tue Apr 07 07:35:37 PDT 2009,2009-04-07 07:35:37,2009,4,7,@andyhart okay man sounds sweet  you out at the cockpit tonight? think me and some of the boys are heading down,okay man sounds sweet you out at the cockpit tonight? think me and some of the boys are heading down,111,21,1,0,0
1983362891,4,positive,1,strawberry2688,Sun May 31 13:00:49 PDT 2009,2009-05-31 13:00:49,2009,5,13,@bowwow614 hey wats up..I hope all goes good 4 u. ,hey wats up..I hope all goes good 4 u.,50,10,1,0,0
2054995562,4,positive,1,itsFLAVORED,Sat Jun 06 08:29:49 PDT 2009,2009-06-06 08:29:49,2009,6,8,@siamusic sia you are my favorite artist ever!! ,sia you are my favorite artist ever!!,48,8,1,0,0
1881351173,4,positive,1,morganoneill,Fri May 22 04:24:21 PDT 2009,2009-05-22 04:24:21,2009,5,4,"@Patrickray510 thank god, because i need that starbucks when i eventually move to lincoln park  miss yous!","thank god, because i need that starbucks when i eventually move to lincoln park miss yous!",106,17,1,0,0
1557696900,4,positive,1,jessjamesjake,Sun Apr 19 05:33:43 PDT 2009,2009-04-19 05:33:43,2009,4,5,@calloohcallay3 ooh! sounds like you did good ,ooh! sounds like you did good,46,7,1,0,0
1880718590,4,positive,1,vanessarob,Fri May 22 02:15:05 PDT 2009,2009-05-22 02:15:05,2009,5,2,"@looneytunes happy homecoming!!! SO, SO happy for you guys ","happy homecoming!!! SO, SO happy for you guys",59,9,1,0,0
2059879416,4,positive,1,YourBoyCeleb,Sat Jun 06 17:49:20 PDT 2009,2009-06-06 17:49:20,2009,6,17,@tarheelcutie3 Not Sur.... But I will Make Sure to youtube it ,Not Sur.... But I will Make Sure to youtube it,62,11,1,0,0
1753789921,4,positive,1,DemiLSupporter,Sun May 10 03:27:52 PDT 2009,2009-05-10 03:27:52,2009,5,3,@marypascoe thanks  i love the word CRIKEY it's like my sayin',thanks i love the word CRIKEY it's like my sayin',62,11,1,0,0
2064911761,4,positive,1,lisball,Sun Jun 07 07:28:02 PDT 2009,2009-06-07 07:28:02,2009,6,7,"again, again www.lisball.blogg.no ","again, again",34,3,0,0,1
2070000748,4,positive,1,fallenfrommars,Sun Jun 07 16:55:23 PDT 2009,2009-06-07 16:55:23,2009,6,16,"@30SECONDSTOMARS Closer to Mother Nature?  My body's in front of my pc, but my soul is flying there with you.... ","Closer to Mother Nature? My body's in front of my pc, but my soul is flying there with you....",113,20,1,0,0
2013016791,4,positive,1,lianneXD,Tue Jun 02 21:44:42 PDT 2009,2009-06-02 21:44:42,2009,6,21,http://chartcentral.frihost.net/cc/index.php vote for the philippines top 20 ,vote for the philippines top 20,77,7,0,0,1
1677328022,4,positive,1,AndyCarolan,Sat May 02 01:31:02 PDT 2009,2009-05-02 01:31:02,2009,5,1,@Phooto sounds like a good guide book Phoooooto ,sounds like a good guide book Phoooooto,48,8,1,0,0
2192959627,4,positive,1,ekchan,Tue Jun 16 07:47:57 PDT 2009,2009-06-16 07:47:57,2009,6,7,I love the ONU Admissions BAs...always good for a laugh! ,I love the ONU Admissions BAs...always good for a laugh!,57,10,0,0,0
2187665550,4,positive,1,alexandramarieb,Mon Jun 15 20:37:12 PDT 2009,2009-06-15 20:37:12,2009,6,20,@jonasbrothers got the album in the mail today  &amp;a poster. ITS AMAZING! Hey baby&amp;turn right&amp;before the storm are my faves. Nicely done!,got the album in the mail today &amp;a poster. ITS AMAZING! Hey baby&amp;turn right&amp;before the storm are my faves. Nicely done!,147,22,1,0,0
1771160053,4,positive,1,markpaik,Mon May 11 23:23:34 PDT 2009,2009-05-11 23:23:34,2009,5,23,If two cars roll up with Cheney in one and a stranger in the other. I'll tell my kids to always go with the stranger... ,If two cars roll up with Cheney in one and a stranger in the other. I'll tell my kids to always go with the stranger...,120,25,0,0,0
1834541329,4,positive,1,hannahpdavis,Mon May 18 03:19:44 PDT 2009,2009-05-18 03:19:44,2009,5,3,@mrskaylajonas anytime girl!! i got to go eat breakfast and finish gathering my stuff for school. lylas!! ,anytime girl!! i got to go eat breakfast and finish gathering my stuff for school. lylas!!,106,17,1,0,0
1975924359,4,positive,1,likechuck,Sat May 30 16:11:54 PDT 2009,2009-05-30 16:11:54,2009,5,16,I need a nap. Nick has another round of hanging out tonight. I need to be prepared ,I need a nap. Nick has another round of hanging out tonight. I need to be prepared,83,17,0,0,0
1996954227,4,positive,1,leighadlr,Mon Jun 01 15:59:34 PDT 2009,2009-06-01 15:59:34,2009,6,15,On my way home from movie. Anyone coming over? ,On my way home from movie. Anyone coming over?,47,9,0,0,0
2049164617,4,positive,1,cisca12592,Fri Jun 05 16:24:28 PDT 2009,2009-06-05 16:24:28,2009,6,16,"I saw my baby cousins, Evan &amp; Victoria, today!  Seeing them made my day after a boring day in Project Grad =\","I saw my baby cousins, Evan &amp; Victoria, today! Seeing them made my day after a boring day in Project Grad =\",113,22,0,0,0
1827651417,4,positive,1,ashcrislove,Sun May 17 11:09:38 PDT 2009,2009-05-17 11:09:38,2009,5,11,"One down, one more tomorrow! ","One down, one more tomorrow!",29,5,0,0,0
1882078541,4,positive,1,emilyb,Fri May 22 06:11:14 PDT 2009,2009-05-22 06:11:14,2009,5,6,@grimesforever i'm sensing a much needed trip to dead city. we're setting up the home studio this week too - even more reason to join us ,i'm sensing a much needed trip to dead city. we're setting up the home studio this week too - even more reason to join us,137,26,1,0,0
2185733979,4,positive,1,LittlePinkStone,Mon Jun 15 17:49:33 PDT 2009,2009-06-15 17:49:33,2009,6,17,@3eb Oh wow..that sounds awesome! I will spread the word and set my dvr ,Oh wow..that sounds awesome! I will spread the word and set my dvr,72,14,1,0,0
2189050662,4,positive,1,ryss802,Mon Jun 15 23:07:50 PDT 2009,2009-06-15 23:07:50,2009,6,23,Whatchin baby mama with siser and broder ,Whatchin baby mama with siser and broder,41,7,0,0,0
1964426372,4,positive,1,laadylike,Fri May 29 14:13:01 PDT 2009,2009-05-29 14:13:01,2009,5,14,I don't mind traffic when the weather is gorgeous and I have good music playing. Love today ,I don't mind traffic when the weather is gorgeous and I have good music playing. Love today,92,17,0,0,0
2063936186,4,positive,1,jenny050085,Sun Jun 07 04:38:51 PDT 2009,2009-06-07 04:38:51,2009,6,4,@EMBlair Good morning!! Wish u will have a nice Sunday!! ,Good morning!! Wish u will have a nice Sunday!!,57,10,1,0,0
1983846166,4,positive,1,busylittlequeen,Sun May 31 13:57:03 PDT 2009,2009-05-31 13:57:03,2009,5,13,"Almost done with my sis' hair, just ate Mcdonald's and am having my fav vanilla Iced Coffee ","Almost done with my sis' hair, just ate Mcdonald's and am having my fav vanilla Iced Coffee",92,17,0,0,0
1691127063,4,positive,1,sethw,Sun May 03 17:09:18 PDT 2009,2009-05-03 17:09:18,2009,5,17,@BuildingWalls I've had change thrown at me in times sq. while riding my bike. I tend to avoid that area these days ,I've had change thrown at me in times sq. while riding my bike. I tend to avoid that area these days,116,22,1,0,0
1983416608,4,positive,1,Suezin_,Sun May 31 13:06:52 PDT 2009,2009-05-31 13:06:52,2009,5,13,i went i went   damn its hard to breath when its hot out! im out of shape damn it! tomorrow i start p90x ... lets see how long that lasts,i went i went damn its hard to breath when its hot out! im out of shape damn it! tomorrow i start p90x ... lets see how long that lasts,137,30,0,0,0
1679074532,4,positive,1,mlane,Sat May 02 08:28:23 PDT 2009,2009-05-02 08:28:23,2009,5,8,"@andysowards lol, same here, man. Well, I'm glad you still have time to drop by and hang out with us, buddy ","lol, same here, man. Well, I'm glad you still have time to drop by and hang out with us, buddy",108,21,1,0,0
2011166292,4,positive,1,farsid3pin0y,Tue Jun 02 18:35:14 PDT 2009,2009-06-02 18:35:14,2009,6,18,"@amandacrysta YES, a nap does sound good ","YES, a nap does sound good",41,7,1,0,0
2063490547,4,positive,1,brianwelburn,Sun Jun 07 02:52:24 PDT 2009,2009-06-07 02:52:24,2009,6,2,@coulsonmacleod Oooh ! Have you room for one more ? ( Me that is ! ) ;) xx * sends yellow rose in hope !! * ,Oooh ! Have you room for one more ? ( Me that is ! ) ;) xx * sends yellow rose in hope !! *,108,26,1,0,0
1677058081,4,positive,1,bee2hott,Sat May 02 00:16:43 PDT 2009,2009-05-02 00:16:43,2009,5,0,Yeah never made it outside so about to go under the covers!! and will hit the streets 2morrow ,Yeah never made it outside so about to go under the covers!! and will hit the streets 2morrow,94,18,0,0,0
2059779048,4,positive,1,ebnikki87,Sat Jun 06 17:37:16 PDT 2009,2009-06-06 17:37:16,2009,6,17,@angielala Thanks! I will ,Thanks! I will,26,4,1,0,0
